Word,Register,n,Year
bleep,mag,2,1970.0
blonde,fic,90,1970.0
blonde,mag,46,1970.0
blonde,news,2,1970.0
blonde,nf,2,1970.0
blue,fic,1158,1970.0
blue,mag,404,1970.0
blue,news,142,1970.0
blue,nf,90,1970.0
bluish,fic,22,1970.0
bluish,mag,5,1970.0
bluish,nf,1,1970.0
blurred,fic,59,1970.0
blurred,mag,22,1970.0
blurred,news,3,1970.0
blurred,nf,7,1970.0
bombastic,fic,2,1970.0
bombastic,mag,3,1970.0
bombastic,news,1,1970.0
boom,fic,70,1970.0
boom,mag,115,1970.0
boom,news,39,1970.0
boom,nf,9,1970.0
brattle,fic,3,1970.0
brattle,mag,1,1970.0
bright,fic,643,1970.0
bright,mag,226,1970.0
bright,news,46,1970.0
bright,nf,83,1970.0
brilliant,fic,154,1970.0
brilliant,mag,120,1970.0
brilliant,news,34,1970.0
brilliant,nf,43,1970.0
bronze,fic,45,1970.0
bronze,mag,47,1970.0
bronze,news,14,1970.0
bronze,nf,9,1970.0
brown,fic,688,1970.0
brown,mag,612,1970.0
brown,news,234,1970.0
brown,nf,68,1970.0
brownish,fic,7,1970.0
brownish,mag,7,1970.0
brownish,news,1,1970.0
brownish,nf,1,1970.0
burble,fic,1,1970.0
burble,mag,1,1970.0
burgundy,fic,7,1970.0
burgundy,mag,10,1970.0
burgundy,news,2,1970.0
burgundy,nf,6,1970.0
burning,fic,263,1970.0
burning,mag,121,1970.0
burning,news,38,1970.0
burning,nf,25,1970.0
buzz,fic,39,1970.0
buzz,mag,33,1970.0
buzz,news,2,1970.0
buzz,nf,4,1970.0
carmine,fic,4,1970.0
carmine,mag,4,1970.0
carmine,news,2,1970.0
cello,fic,10,1970.0
cello,mag,11,1970.0
cello,news,8,1970.0
cello,nf,2,1970.0
chatter,fic,51,1970.0
chatter,mag,23,1970.0
chatter,news,2,1970.0
chime,fic,6,1970.0
chime,mag,4,1970.0
chime,news,3,1970.0
chromatic,fic,1,1970.0
chromatic,mag,3,1970.0
chromatic,news,1,1970.0
chug,mag,3,1970.0
clammy,fic,27,1970.0
clammy,mag,5,1970.0
clammy,news,1,1970.0
clammy,nf,2,1970.0
clamor,fic,22,1970.0
clamor,mag,16,1970.0
clamor,news,9,1970.0
clamor,nf,4,1970.0
clang,fic,20,1970.0
clang,mag,3,1970.0
clangor,fic,2,1970.0
clank,fic,9,1970.0
clank,mag,4,1970.0
clap,fic,37,1970.0
clap,mag,7,1970.0
clap,news,2,1970.0
clap,nf,1,1970.0
clarion,fic,5,1970.0
clarion,mag,4,1970.0
clarion,news,1,1970.0
clarion,nf,1,1970.0
clash,fic,19,1970.0
clash,mag,23,1970.0
clash,news,27,1970.0
clash,nf,13,1970.0
clear,fic,915,1970.0
clear,mag,613,1970.0
clear,news,444,1970.0
clear,nf,259,1970.0
clink,fic,16,1970.0
clink,mag,2,1970.0
clop,fic,10,1970.0
clump,fic,31,1970.0
clump,mag,13,1970.0
clump,nf,1,1970.0
clunk,fic,4,1970.0
clunk,nf,3,1970.0
cold,fic,1163,1970.0
cold,mag,379,1970.0
cold,news,114,1970.0
cold,nf,197,1970.0
coldness,fic,21,1970.0
coldness,mag,2,1970.0
coldness,news,1,1970.0
coldness,nf,7,1970.0
color,fic,464,1970.0
color,mag,287,1970.0
color,news,63,1970.0
color,nf,180,1970.0
coloration,fic,2,1970.0
coloration,mag,6,1970.0
coloration,news,5,1970.0
coloration,nf,3,1970.0
colored,fic,154,1970.0
colored,mag,61,1970.0
colored,news,38,1970.0
colored,nf,33,1970.0
colorless,fic,24,1970.0
colorless,mag,11,1970.0
colorless,news,1,1970.0
colorless,nf,3,1970.0
concert,fic,35,1970.0
concert,mag,114,1970.0
concert,news,27,1970.0
concert,nf,22,1970.0
crack,fic,146,1970.0
crack,mag,82,1970.0
crack,news,34,1970.0
crack,nf,13,1970.0
crackle,fic,16,1970.0
crackle,mag,5,1970.0
crackle,news,1,1970.0
crackle,nf,1,1970.0
crackling,fic,25,1970.0
crackling,mag,4,1970.0
crackling,news,1,1970.0
crackling,nf,1,1970.0
creak,fic,25,1970.0
creak,mag,2,1970.0
crimson,fic,47,1970.0
crimson,mag,27,1970.0
crimson,news,3,1970.0
crimson,nf,7,1970.0
crisp,fic,69,1970.0
crisp,mag,40,1970.0
crisp,news,4,1970.0
crisp,nf,8,1970.0
crunch,fic,222,1970.0
crunch,mag,28,1970.0
crunch,news,23,1970.0
crunch,nf,2,1970.0
cyan,mag,1,1970.0
dark,fic,1706,1970.0
dark,mag,314,1970.0
dark,news,72,1970.0
dark,nf,89,1970.0
dazzling,fic,32,1970.0
dazzling,mag,51,1970.0
dazzling,news,5,1970.0
dazzling,nf,5,1970.0
deaf,fic,45,1970.0
deaf,mag,22,1970.0
deaf,news,9,1970.0
deaf,nf,10,1970.0
deafening,fic,21,1970.0
deafening,mag,7,1970.0
deafening,news,7,1970.0
deafening,nf,2,1970.0
delicious,fic,57,1970.0
delicious,mag,38,1970.0
delicious,news,4,1970.0
delicious,nf,16,1970.0
dense,fic,73,1970.0
dense,mag,33,1970.0
dense,news,15,1970.0
dense,nf,14,1970.0
descry,fic,1,1970.0
detonation,fic,3,1970.0
detonation,mag,4,1970.0
detonation,news,2,1970.0
dim,fic,205,1970.0
dim,mag,49,1970.0
dim,news,12,1970.0
dim,nf,11,1970.0
ding,fic,2,1970.0
ding,mag,2,1970.0
ding,news,3,1970.0
disgusting,fic,25,1970.0
disgusting,mag,4,1970.0
disgusting,news,4,1970.0
disgusting,nf,2,1970.0
dong,fic,3,1970.0
dong,mag,5,1970.0
dong,news,8,1970.0
drone,fic,20,1970.0
drone,mag,3,1970.0
drum,fic,79,1970.0
drum,mag,35,1970.0
drum,news,10,1970.0
drum,nf,11,1970.0
dry,fic,474,1970.0
dry,mag,186,1970.0
dry,news,57,1970.0
dry,nf,158,1970.0
dull,fic,170,1970.0
dull,mag,63,1970.0
dull,news,19,1970.0
dull,nf,29,1970.0
dumb,fic,176,1970.0
dumb,mag,38,1970.0
dumb,news,4,1970.0
dumb,nf,7,1970.0
eavesdrop,fic,4,1970.0
eavesdrop,mag,3,1970.0
eavesdrop,news,1,1970.0
echo,fic,55,1970.0
echo,mag,25,1970.0
echo,news,7,1970.0
echo,nf,12,1970.0
emerald,fic,12,1970.0
emerald,mag,9,1970.0
emerald,nf,20,1970.0
espy,nf,2,1970.0
eye,fic,891,1970.0
eye,mag,367,1970.0
eye,news,92,1970.0
eye,nf,135,1970.0
fetid,fic,16,1970.0
fetid,mag,3,1970.0
fetid,news,1,1970.0
fetid,nf,2,1970.0
fiddle,fic,14,1970.0
fiddle,mag,10,1970.0
fiddle,nf,4,1970.0
fife,fic,3,1970.0
fife,mag,2,1970.0
fife,news,3,1970.0
flavor,fic,17,1970.0
flavor,mag,33,1970.0
flavor,news,8,1970.0
flavor,nf,35,1970.0
fluid,fic,59,1970.0
fluid,mag,65,1970.0
fluid,news,6,1970.0
fluid,nf,23,1970.0
fluorescent,fic,19,1970.0
fluorescent,mag,9,1970.0
fluorescent,news,4,1970.0
fluorescent,nf,2,1970.0
flute,fic,26,1970.0
flute,mag,7,1970.0
flute,news,1,1970.0
flute,nf,3,1970.0
fondle,fic,14,1970.0
fondle,mag,2,1970.0
fondle,nf,5,1970.0
fragrance,fic,32,1970.0
fragrance,mag,10,1970.0
fragrance,nf,3,1970.0
friable,fic,1,1970.0
fruity,fic,6,1970.0
fruity,mag,2,1970.0
fruity,nf,2,1970.0
gape,fic,6,1970.0
gape,mag,1,1970.0
gawk,fic,2,1970.0
gaze,fic,295,1970.0
gaze,mag,33,1970.0
gaze,news,8,1970.0
gaze,nf,13,1970.0
gelatinous,fic,1,1970.0
gelatinous,nf,1,1970.0
glance,fic,348,1970.0
glance,mag,48,1970.0
glance,news,12,1970.0
glance,nf,34,1970.0
glare,fic,67,1970.0
glare,mag,23,1970.0
glare,news,4,1970.0
glare,nf,5,1970.0
gleam,fic,53,1970.0
gleam,mag,12,1970.0
gleam,news,2,1970.0
gleam,nf,1,1970.0
glimpse,fic,111,1970.0
glimpse,mag,48,1970.0
glimpse,news,16,1970.0
glimpse,nf,7,1970.0
glint,fic,38,1970.0
glint,mag,4,1970.0
glint,news,1,1970.0
glint,nf,1,1970.0
glisten,fic,8,1970.0
glisten,mag,5,1970.0
glisten,nf,2,1970.0
glitter,fic,9,1970.0
glitter,mag,10,1970.0
glitter,news,4,1970.0
glitter,nf,4,1970.0
gloat,fic,7,1970.0
gloat,mag,1,1970.0
gloat,news,2,1970.0
glower,fic,8,1970.0
glower,mag,2,1970.0
glug,nf,2,1970.0
goggle,fic,1,1970.0
goggle,mag,1,1970.0
golden,fic,288,1970.0
golden,mag,157,1970.0
golden,news,43,1970.0
golden,nf,51,1970.0
granular,fic,1,1970.0
granular,mag,1,1970.0
granular,nf,2,1970.0
gray,fic,645,1970.0
gray,mag,278,1970.0
gray,news,77,1970.0
gray,nf,26,1970.0
green,fic,861,1970.0
green,mag,395,1970.0
green,news,125,1970.0
green,nf,145,1970.0
greenish,fic,20,1970.0
greenish,mag,4,1970.0
greenish,nf,3,1970.0
greyish,fic,1,1970.0
greyish,nf,1,1970.0
groan,fic,53,1970.0
groan,mag,5,1970.0
groan,news,2,1970.0
groan,nf,3,1970.0
grumble,fic,8,1970.0
grumble,mag,4,1970.0
grumble,news,3,1970.0
grunt,fic,29,1970.0
grunt,mag,5,1970.0
grunt,nf,3,1970.0
guitar,fic,98,1970.0
guitar,mag,35,1970.0
guitar,news,5,1970.0
guitar,nf,19,1970.0
guttural,fic,11,1970.0
guttural,mag,4,1970.0
guttural,nf,1,1970.0
harmonic,mag,1,1970.0
harmonic,news,1,1970.0
harmonic,nf,1,1970.0
harmonica,fic,10,1970.0
harmonious,fic,6,1970.0
harmonious,mag,12,1970.0
harmonious,news,5,1970.0
harmonious,nf,11,1970.0
harp,fic,40,1970.0
harp,mag,5,1970.0
harp,nf,1,1970.0
harshness,fic,12,1970.0
harshness,mag,8,1970.0
harshness,news,2,1970.0
harshness,nf,1,1970.0
hear,fic,1870,1970.0
hear,mag,359,1970.0
hear,news,145,1970.0
hear,nf,69,1970.0
hearken,fic,2,1970.0
hearken,news,1,1970.0
heat,fic,333,1970.0
heat,mag,292,1970.0
heat,news,127,1970.0
heat,nf,107,1970.0
hoarse,fic,43,1970.0
hoarse,mag,5,1970.0
hoarse,news,1,1970.0
hoarse,nf,3,1970.0
honk,fic,7,1970.0
honk,mag,4,1970.0
honk,news,3,1970.0
hot,fic,755,1970.0
hot,mag,338,1970.0
hot,news,104,1970.0
hot,nf,106,1970.0
hotness,mag,1,1970.0
howl,fic,33,1970.0
howl,mag,17,1970.0
howl,news,1,1970.0
howl,nf,2,1970.0
hum,fic,63,1970.0
hum,mag,28,1970.0
hum,news,3,1970.0
hum,nf,4,1970.0
hustle,fic,22,1970.0
hustle,mag,11,1970.0
hustle,news,3,1970.0
hustle,nf,6,1970.0
hymn,fic,35,1970.0
hymn,mag,20,1970.0
hymn,news,6,1970.0
hymn,nf,7,1970.0
illuminated,fic,40,1970.0
illuminated,mag,21,1970.0
illuminated,news,3,1970.0
illuminated,nf,4,1970.0
image,fic,282,1970.0
image,mag,304,1970.0
image,news,84,1970.0
image,nf,126,1970.0
immaculate,fic,23,1970.0
immaculate,mag,10,1970.0
immaculate,news,1,1970.0
impalpable,fic,1,1970.0
imperceptible,fic,7,1970.0
imperceptible,mag,2,1970.0
imperceptible,news,3,1970.0
imperceptible,nf,3,1970.0
incandescent,fic,11,1970.0
incandescent,mag,7,1970.0
incandescent,news,2,1970.0
indigo,fic,5,1970.0
indigo,mag,5,1970.0
indigo,news,2,1970.0
indigo,nf,2,1970.0
insipid,fic,3,1970.0
insipid,mag,3,1970.0
insipid,news,2,1970.0
insipid,nf,1,1970.0
iridescent,fic,6,1970.0
iridescent,mag,6,1970.0
iridescent,nf,2,1970.0
itch,fic,30,1970.0
itch,mag,11,1970.0
itch,news,1,1970.0
itch,nf,2,1970.0
itchy,fic,4,1970.0
itchy,mag,2,1970.0
itchy,nf,1,1970.0
jangle,fic,5,1970.0
jangle,mag,3,1970.0
jazz,fic,35,1970.0
jazz,mag,124,1970.0
jazz,news,7,1970.0
jazz,nf,2,1970.0
jingle,fic,9,1970.0
jingle,mag,7,1970.0
jingle,news,3,1970.0
leer,fic,18,1970.0
leer,mag,2,1970.0
listen,fic,753,1970.0
listen,mag,153,1970.0
listen,news,36,1970.0
listen,nf,42,1970.0
look,fic,4500,1970.0
look,mag,1125,1970.0
look,news,299,1970.0
look,nf,381,1970.0
loud,fic,382,1970.0
loud,mag,99,1970.0
loud,news,30,1970.0
loud,nf,28,1970.0
lute,fic,58,1970.0
lute,news,1,1970.0
lute,nf,2,1970.0
magenta,fic,5,1970.0
magenta,mag,6,1970.0
magenta,news,1,1970.0
malodorous,fic,1,1970.0
malodorous,mag,1,1970.0
mandolin,fic,3,1970.0
mandolin,mag,2,1970.0
matt,fic,48,1970.0
matt,mag,20,1970.0
matt,news,3,1970.0
matt,nf,2,1970.0
melodic,fic,1,1970.0
melodic,mag,7,1970.0
melodic,nf,3,1970.0
melodious,fic,6,1970.0
melodious,mag,1,1970.0
melodious,nf,1,1970.0
melody,fic,27,1970.0
melody,mag,20,1970.0
melody,news,2,1970.0
melody,nf,21,1970.0
meow,fic,1,1970.0
moo,fic,9,1970.0
moo,mag,4,1970.0
moo,news,5,1970.0
moonlight,fic,108,1970.0
moonlight,mag,8,1970.0
moonlight,news,1,1970.0
moonlight,nf,1,1970.0
muddy,fic,57,1970.0
muddy,mag,25,1970.0
muddy,news,8,1970.0
muddy,nf,3,1970.0
multicolored,fic,11,1970.0
multicolored,mag,7,1970.0
multicolored,news,1,1970.0
multicolored,nf,2,1970.0
murmur,fic,55,1970.0
murmur,mag,18,1970.0
murmur,news,2,1970.0
murmur,nf,18,1970.0
music,fic,659,1970.0
music,mag,604,1970.0
music,news,91,1970.0
music,nf,322,1970.0
nebulous,fic,5,1970.0
nebulous,mag,4,1970.0
nebulous,news,3,1970.0
nebulous,nf,2,1970.0
noise,fic,334,1970.0
noise,mag,86,1970.0
noise,news,84,1970.0
noise,nf,15,1970.0
noiseless,fic,9,1970.0
noiseless,mag,3,1970.0
noisy,fic,94,1970.0
noisy,mag,41,1970.0
noisy,news,14,1970.0
noisy,nf,9,1970.0
noseful,fic,1,1970.0
noseful,mag,1,1970.0
obscurity,fic,11,1970.0
obscurity,mag,18,1970.0
obscurity,news,2,1970.0
obscurity,nf,5,1970.0
ocher,fic,3,1970.0
ocher,mag,5,1970.0
odor,fic,147,1970.0
odor,mag,28,1970.0
odor,news,4,1970.0
odor,nf,9,1970.0
odoriferous,news,1,1970.0
ogle,fic,6,1970.0
ogle,mag,3,1970.0
oily,fic,27,1970.0
oily,mag,12,1970.0
oily,nf,5,1970.0
olfactory,fic,2,1970.0
olfactory,mag,1,1970.0
olfactory,nf,1,1970.0
orange,fic,223,1970.0
orange,mag,162,1970.0
orange,news,30,1970.0
orange,nf,38,1970.0
orchestra,fic,47,1970.0
orchestra,mag,112,1970.0
orchestra,news,28,1970.0
orchestra,nf,11,1970.0
organ,fic,72,1970.0
organ,mag,54,1970.0
organ,news,15,1970.0
organ,nf,40,1970.0
overhear,fic,12,1970.0
overhear,mag,2,1970.0
pale,fic,459,1970.0
pale,mag,57,1970.0
pale,news,11,1970.0
pale,nf,16,1970.0
patter,fic,15,1970.0
patter,mag,5,1970.0
patter,news,1,1970.0
peal,fic,7,1970.0
peal,mag,2,1970.0
peal,news,1,1970.0
pearly,fic,12,1970.0
pearly,mag,4,1970.0
pearly,nf,2,1970.0
peep,fic,11,1970.0
peep,mag,6,1970.0
peep,news,4,1970.0
peep,nf,3,1970.0
peppery,fic,3,1970.0
peppery,mag,4,1970.0
peppery,nf,1,1970.0
percussion,fic,28,1970.0
percussion,mag,9,1970.0
percussion,nf,7,1970.0
perfume,fic,70,1970.0
perfume,mag,19,1970.0
perfume,news,5,1970.0
perfume,nf,4,1970.0
perfumed,fic,20,1970.0
perfumed,mag,4,1970.0
perfumed,nf,1,1970.0
phosphorescent,mag,1,1970.0
photo,fic,56,1970.0
photo,mag,45,1970.0
photo,news,61,1970.0
photo,nf,7,1970.0
piano,fic,170,1970.0
piano,mag,133,1970.0
piano,news,14,1970.0
piano,nf,11,1970.0
pianola,nf,2,1970.0
picture,fic,660,1970.0
picture,mag,410,1970.0
picture,news,120,1970.0
picture,nf,164,1970.0
piercing,fic,29,1970.0
piercing,mag,11,1970.0
piercing,news,3,1970.0
piercing,nf,2,1970.0
ping,fic,16,1970.0
ping,mag,19,1970.0
ping,news,7,1970.0
ping,nf,6,1970.0
pink,fic,273,1970.0
pink,mag,83,1970.0
pink,news,7,1970.0
pink,nf,25,1970.0
pinkish,fic,9,1970.0
pinkish,mag,7,1970.0
pinkish,news,1,1970.0
pinkish,nf,5,1970.0
plunk,fic,1,1970.0
plunk,news,2,1970.0
polished,fic,91,1970.0
polished,mag,46,1970.0
polished,news,3,1970.0
polished,nf,6,1970.0
polka,fic,8,1970.0
polka,mag,5,1970.0
polka,news,6,1970.0
pungent,fic,15,1970.0
pungent,mag,12,1970.0
pungent,nf,1,1970.0
purl,fic,3,1970.0
purl,mag,4,1970.0
purl,nf,1,1970.0
purple,fic,160,1970.0
purple,mag,30,1970.0
purple,news,7,1970.0
purple,nf,19,1970.0
purr,fic,6,1970.0
purr,mag,3,1970.0
purr,nf,2,1970.0
querulous,fic,9,1970.0
querulous,mag,4,1970.0
querulous,news,1,1970.0
radiant,fic,42,1970.0
radiant,mag,9,1970.0
radiant,news,3,1970.0
radiant,nf,4,1970.0
rattle,fic,52,1970.0
rattle,mag,13,1970.0
rattle,news,1,1970.0
rattle,nf,2,1970.0
red,fic,1228,1970.0
red,mag,655,1970.0
red,news,229,1970.0
red,nf,204,1970.0
reddish,fic,40,1970.0
reddish,mag,8,1970.0
reddish,news,2,1970.0
reddish,nf,4,1970.0
reek,fic,10,1970.0
reek,mag,5,1970.0
reek,news,2,1970.0
reeking,fic,8,1970.0
reeking,mag,3,1970.0
reeking,news,2,1970.0
reflection,fic,101,1970.0
reflection,mag,35,1970.0
reflection,news,15,1970.0
reflection,nf,45,1970.0
refreshing,fic,26,1970.0
refreshing,mag,24,1970.0
refreshing,news,7,1970.0
refreshing,nf,8,1970.0
resonant,fic,14,1970.0
resonant,mag,14,1970.0
resonant,news,2,1970.0
resonant,nf,8,1970.0
resonate,fic,1,1970.0
resonate,mag,3,1970.0
resound,fic,1,1970.0
resound,mag,2,1970.0
rigid,fic,75,1970.0
rigid,mag,73,1970.0
rigid,news,26,1970.0
rigid,nf,41,1970.0
ring,fic,395,1970.0
ring,mag,166,1970.0
ring,news,66,1970.0
ring,nf,27,1970.0
ringing,fic,119,1970.0
ringing,mag,29,1970.0
ringing,news,11,1970.0
ringing,nf,4,1970.0
ripple,fic,32,1970.0
ripple,mag,19,1970.0
ripple,news,9,1970.0
roar,fic,104,1970.0
roar,mag,48,1970.0
roar,news,11,1970.0
roar,nf,15,1970.0
roaring,fic,60,1970.0
roaring,mag,36,1970.0
roaring,news,5,1970.0
roaring,nf,3,1970.0
rough,fic,224,1970.0
rough,mag,96,1970.0
rough,news,32,1970.0
rough,nf,47,1970.0
rumble,fic,34,1970.0
rumble,mag,10,1970.0
rumble,news,5,1970.0
rustle,fic,41,1970.0
rustle,mag,5,1970.0
rustle,news,2,1970.0
rustle,nf,2,1970.0
salinity,mag,3,1970.0
saltiness,nf,2,1970.0
savor,fic,13,1970.0
savor,mag,15,1970.0
savor,news,4,1970.0
savor,nf,5,1970.0
saxophone,fic,7,1970.0
saxophone,mag,6,1970.0
saxophone,news,1,1970.0
scarlet,fic,59,1970.0
scarlet,mag,14,1970.0
scarlet,news,2,1970.0
scarlet,nf,8,1970.0
scent,fic,98,1970.0
scent,mag,19,1970.0
scent,news,5,1970.0
scent,nf,9,1970.0
scented,fic,26,1970.0
scented,mag,5,1970.0
scented,nf,12,1970.0
scream,fic,182,1970.0
scream,mag,14,1970.0
scream,news,6,1970.0
scream,nf,5,1970.0
screech,fic,22,1970.0
screech,mag,3,1970.0
screech,news,1,1970.0
see,fic,7701,1970.0
see,mag,2057,1970.0
see,news,825,1970.0
see,nf,818,1970.0
shade,fic,184,1970.0
shade,mag,45,1970.0
shade,news,7,1970.0
shade,nf,49,1970.0
shadow,fic,308,1970.0
shadow,mag,89,1970.0
shadow,news,24,1970.0
shadow,nf,31,1970.0
shady,fic,13,1970.0
shady,mag,9,1970.0
shady,news,1,1970.0
shady,nf,10,1970.0
sharp,fic,349,1970.0
sharp,mag,197,1970.0
sharp,news,124,1970.0
sharp,nf,60,1970.0
shimmer,fic,16,1970.0
shimmer,mag,1,1970.0
shimmer,news,1,1970.0
shine,fic,91,1970.0
shine,mag,18,1970.0
shine,news,3,1970.0
shine,nf,11,1970.0
shining,fic,170,1970.0
shining,mag,30,1970.0
shining,news,10,1970.0
shining,nf,13,1970.0
shiny,fic,115,1970.0
shiny,mag,31,1970.0
shiny,news,12,1970.0
shiny,nf,8,1970.0
shout,fic,160,1970.0
shout,mag,33,1970.0
shout,news,15,1970.0
shout,nf,3,1970.0
sight,fic,719,1970.0
sight,mag,222,1970.0
sight,news,57,1970.0
sight,nf,55,1970.0
silence,fic,950,1970.0
silence,mag,159,1970.0
silence,news,53,1970.0
silence,nf,21,1970.0
silent,fic,680,1970.0
silent,mag,162,1970.0
silent,news,50,1970.0
silent,nf,24,1970.0
silky,fic,18,1970.0
silky,mag,3,1970.0
silky,nf,3,1970.0
silvery,fic,29,1970.0
silvery,mag,9,1970.0
silvery,nf,2,1970.0
sing,fic,265,1970.0
sing,mag,93,1970.0
sing,news,18,1970.0
sing,nf,26,1970.0
sizzle,fic,3,1970.0
sizzle,mag,2,1970.0
sizzle,news,1,1970.0
slippery,fic,43,1970.0
slippery,mag,16,1970.0
slippery,news,5,1970.0
slippery,nf,1,1970.0
smell,fic,489,1970.0
smell,mag,55,1970.0
smell,news,11,1970.0
smell,nf,16,1970.0
smelly,fic,22,1970.0
smelly,mag,2,1970.0
smelly,news,1,1970.0
smelly,nf,3,1970.0
smoky,fic,49,1970.0
smoky,mag,9,1970.0
smoky,news,2,1970.0
smoky,nf,3,1970.0
smooth,fic,200,1970.0
smooth,mag,72,1970.0
smooth,news,21,1970.0
smooth,nf,44,1970.0
snarl,fic,14,1970.0
snarl,mag,7,1970.0
snarl,news,2,1970.0
sniff,fic,26,1970.0
sniff,mag,16,1970.0
sniff,news,1,1970.0
sniff,nf,1,1970.0
soft,fic,596,1970.0
soft,mag,172,1970.0
soft,news,46,1970.0
soft,nf,70,1970.0
solar,fic,47,1970.0
solar,mag,105,1970.0
solar,news,56,1970.0
solar,nf,17,1970.0
song,fic,376,1970.0
song,mag,198,1970.0
song,news,23,1970.0
song,nf,70,1970.0
sonority,fic,1,1970.0
sonority,mag,1,1970.0
sonorous,fic,1,1970.0
sonorous,mag,6,1970.0
sonorous,nf,2,1970.0
sound,fic,1447,1970.0
sound,mag,465,1970.0
sound,news,161,1970.0
sound,nf,213,1970.0
soundless,fic,7,1970.0
soundlessness,fic,1,1970.0
sour,fic,91,1970.0
sour,mag,58,1970.0
sour,news,8,1970.0
sour,nf,14,1970.0
sourness,fic,2,1970.0
speak,fic,1006,1970.0
speak,mag,312,1970.0
speak,news,148,1970.0
speak,nf,107,1970.0
spicy,fic,8,1970.0
spicy,mag,7,1970.0
spicy,news,3,1970.0
splash,fic,33,1970.0
splash,mag,13,1970.0
splash,news,3,1970.0
splash,nf,7,1970.0
spongy,fic,8,1970.0
spongy,mag,1,1970.0
spongy,news,1,1970.0
spongy,nf,2,1970.0
squawk,fic,9,1970.0
squawk,mag,4,1970.0
squawk,news,2,1970.0
squeak,fic,18,1970.0
squeak,mag,8,1970.0
squeak,news,2,1970.0
squeak,nf,1,1970.0
squeaky,fic,9,1970.0
squeaky,mag,11,1970.0
squeaky,news,1,1970.0
squeaky,nf,1,1970.0
squelch,fic,2,1970.0
squelch,mag,6,1970.0
squelch,news,1,1970.0
stare,fic,228,1970.0
stare,mag,33,1970.0
stare,news,6,1970.0
stare,nf,8,1970.0
stench,fic,41,1970.0
stench,mag,11,1970.0
stench,news,3,1970.0
stench,nf,3,1970.0
sticky,fic,35,1970.0
sticky,mag,18,1970.0
sticky,news,7,1970.0
sticky,nf,10,1970.0
stifled,fic,24,1970.0
stifled,mag,7,1970.0
stifled,news,1,1970.0
stifled,nf,2,1970.0
stink,fic,46,1970.0
stink,mag,4,1970.0
stink,news,5,1970.0
stinker,fic,3,1970.0
stinker,mag,1,1970.0
stinking,fic,25,1970.0
stinking,mag,5,1970.0
stinking,news,1,1970.0
strident,fic,17,1970.0
strident,mag,22,1970.0
strident,news,5,1970.0
strident,nf,3,1970.0
stroke,fic,126,1970.0
stroke,mag,67,1970.0
stroke,news,25,1970.0
stroke,nf,12,1970.0
succulent,fic,7,1970.0
succulent,mag,7,1970.0
succulent,news,1,1970.0
succulent,nf,6,1970.0
suffused,fic,13,1970.0
suffused,mag,5,1970.0
suffused,nf,2,1970.0
sunlight,fic,194,1970.0
sunlight,mag,46,1970.0
sunlight,news,10,1970.0
sunlight,nf,10,1970.0
sunny,fic,90,1970.0
sunny,mag,43,1970.0
sunny,news,13,1970.0
sunny,nf,18,1970.0
sweet,fic,445,1970.0
sweet,mag,106,1970.0
sweet,news,14,1970.0
sweet,nf,47,1970.0
sweeten,fic,8,1970.0
sweeten,mag,4,1970.0
sweeten,news,4,1970.0
sweeten,nf,1,1970.0
sweetish,fic,6,1970.0
sweetness,fic,29,1970.0
sweetness,mag,7,1970.0
sweetness,nf,2,1970.0
symphony,fic,15,1970.0
symphony,mag,75,1970.0
symphony,news,18,1970.0
symphony,nf,7,1970.0
syrupy,fic,4,1970.0
syrupy,mag,2,1970.0
syrupy,nf,1,1970.0
tactic,fic,20,1970.0
tactic,mag,33,1970.0
tactic,news,26,1970.0
tactic,nf,4,1970.0
tactile,fic,4,1970.0
tactile,mag,3,1970.0
tactile,nf,5,1970.0
talk,fic,2299,1970.0
talk,mag,831,1970.0
talk,news,275,1970.0
talk,nf,108,1970.0
tart,fic,23,1970.0
tart,mag,10,1970.0
tart,news,3,1970.0
tartness,fic,3,1970.0
tartness,mag,1,1970.0
taste,fic,267,1970.0
taste,mag,171,1970.0
taste,news,32,1970.0
taste,nf,111,1970.0
tasteless,fic,12,1970.0
tasteless,mag,10,1970.0
tasteless,nf,3,1970.0
tasty,fic,14,1970.0
tasty,mag,12,1970.0
tasty,news,4,1970.0
tasty,nf,3,1970.0
tender,fic,121,1970.0
tender,mag,47,1970.0
tender,news,3,1970.0
tender,nf,18,1970.0
thrum,fic,4,1970.0
thud,fic,28,1970.0
thud,mag,6,1970.0
thud,news,2,1970.0
thud,nf,1,1970.0
thunder,fic,121,1970.0
thunder,mag,17,1970.0
thunder,news,21,1970.0
thunder,nf,5,1970.0
tick,fic,13,1970.0
tick,mag,13,1970.0
ticking,fic,31,1970.0
ticking,mag,5,1970.0
ticking,news,6,1970.0
tickle,fic,20,1970.0
tickle,mag,3,1970.0
tickle,nf,1,1970.0
ting,fic,1,1970.0
ting,mag,12,1970.0
ting,news,2,1970.0
ting,nf,5,1970.0
tinkle,fic,14,1970.0
tinkle,mag,1,1970.0
tinkle,news,1,1970.0
tinkle,nf,1,1970.0
tootle,fic,1,1970.0
tootle,mag,3,1970.0
touch,fic,695,1970.0
touch,mag,227,1970.0
touch,news,55,1970.0
touch,nf,66,1970.0
translucency,nf,2,1970.0
translucent,fic,24,1970.0
translucent,mag,5,1970.0
translucent,nf,5,1970.0
transparent,fic,77,1970.0
transparent,mag,25,1970.0
